split,capture_number,capture_id,uptime_ms,frame_width,frame_height,jpeg_bytes,source_image_path,dataset_image_path
train,1041,run_000008_img_1041,1047145,2048,1536,129459,images/run_000008/shard_0011/run_000008_img_1041.jpg,images/train/run_000008_img_1041.jpg
train,1042,run_000008_img_1042,1048128,2048,1536,129227,images/run_000008/shard_0011/run_000008_img_1042.jpg,images/train/run_000008_img_1042.jpg
train,1043,run_000008_img_1043,1049125,2048,1536,130661,images/run_000008/shard_0011/run_000008_img_1043.jpg,images/train/run_000008_img_1043.jpg
train,1044,run_000008_img_1044,1050128,2048,1536,130102,images/run_000008/shard_0011/run_000008_img_1044.jpg,images/train/run_000008_img_1044.jpg
train,1045,run_000008_img_1045,1051129,2048,1536,129793,images/run_000008/shard_0011/run_000008_img_1045.jpg,images/train/run_000008_img_1045.jpg
train,1046,run_000008_img_1046,1052128,2048,1536,129386,images/run_000008/shard_0011/run_000008_img_1046.jpg,images/train/run_000008_img_1046.jpg
train,1047,run_000008_img_1047,1053130,2048,1536,129136,images/run_000008/shard_0011/run_000008_img_1047.jpg,images/train/run_000008_img_1047.jpg
train,1048,run_000008_img_1048,1054126,2048,1536,129062,images/run_000008/shard_0011/run_000008_img_1048.jpg,images/train/run_000008_img_1048.jpg
train,1049,run_000008_img_1049,1055129,2048,1536,128976,images/run_000008/shard_0011/run_000008_img_1049.jpg,images/train/run_000008_img_1049.jpg
train,1050,run_000008_img_1050,1056126,2048,1536,128970,images/run_000008/shard_0011/run_000008_img_1050.jpg,images/train/run_000008_img_1050.jpg
train,1051,run_000008_img_1051,1057128,2048,1536,129012,images/run_000008/shard_0011/run_000008_img_1051.jpg,images/train/run_000008_img_1051.jpg
train,1052,run_000008_img_1052,1058127,2048,1536,129196,images/run_000008/shard_0011/run_000008_img_1052.jpg,images/train/run_000008_img_1052.jpg
train,1053,run_000008_img_1053,1059129,2048,1536,129355,images/run_000008/shard_0011/run_000008_img_1053.jpg,images/train/run_000008_img_1053.jpg
train,1054,run_000008_img_1054,1060128,2048,1536,129732,images/run_000008/shard_0011/run_000008_img_1054.jpg,images/train/run_000008_img_1054.jpg
train,1055,run_000008_img_1055,1061127,2048,1536,130104,images/run_000008/shard_0011/run_000008_img_1055.jpg,images/train/run_000008_img_1055.jpg
train,1056,run_000008_img_1056,1062128,2048,1536,130167,images/run_000008/shard_0011/run_000008_img_1056.jpg,images/train/run_000008_img_1056.jpg
train,1057,run_000008_img_1057,1063127,2048,1536,130437,images/run_000008/shard_0011/run_000008_img_1057.jpg,images/train/run_000008_img_1057.jpg
train,1058,run_000008_img_1058,1064129,2048,1536,130746,images/run_000008/shard_0011/run_000008_img_1058.jpg,images/train/run_000008_img_1058.jpg
train,1059,run_000008_img_1059,1065125,2048,1536,130979,images/run_000008/shard_0011/run_000008_img_1059.jpg,images/train/run_000008_img_1059.jpg
train,1060,run_000008_img_1060,1066129,2048,1536,131126,images/run_000008/shard_0011/run_000008_img_1060.jpg,images/train/run_000008_img_1060.jpg
train,1061,run_000008_img_1061,1067125,2048,1536,131281,images/run_000008/shard_0011/run_000008_img_1061.jpg,images/train/run_000008_img_1061.jpg
train,1062,run_000008_img_1062,1068129,2048,1536,131438,images/run_000008/shard_0011/run_000008_img_1062.jpg,images/train/run_000008_img_1062.jpg
train,1063,run_000008_img_1063,1069128,2048,1536,131223,images/run_000008/shard_0011/run_000008_img_1063.jpg,images/train/run_000008_img_1063.jpg
train,1064,run_000008_img_1064,1070126,2048,1536,130605,images/run_000008/shard_0011/run_000008_img_1064.jpg,images/train/run_000008_img_1064.jpg
train,1065,run_000008_img_1065,1071515,2048,1536,130011,images/run_000008/shard_0011/run_000008_img_1065.jpg,images/train/run_000008_img_1065.jpg
train,1066,run_000008_img_1066,1072415,2048,1536,129973,images/run_000008/shard_0011/run_000008_img_1066.jpg,images/train/run_000008_img_1066.jpg
train,1067,run_000008_img_1067,1073314,2048,1536,129719,images/run_000008/shard_0011/run_000008_img_1067.jpg,images/train/run_000008_img_1067.jpg
train,1068,run_000008_img_1068,1074213,2048,1536,129512,images/run_000008/shard_0011/run_000008_img_1068.jpg,images/train/run_000008_img_1068.jpg
train,1069,run_000008_img_1069,1075125,2048,1536,129269,images/run_000008/shard_0011/run_000008_img_1069.jpg,images/train/run_000008_img_1069.jpg
train,1070,run_000008_img_1070,1076125,2048,1536,130425,images/run_000008/shard_0011/run_000008_img_1070.jpg,images/train/run_000008_img_1070.jpg
train,1071,run_000008_img_1071,1077129,2048,1536,130488,images/run_000008/shard_0011/run_000008_img_1071.jpg,images/train/run_000008_img_1071.jpg
train,1072,run_000008_img_1072,1078127,2048,1536,130554,images/run_000008/shard_0011/run_000008_img_1072.jpg,images/train/run_000008_img_1072.jpg
train,1073,run_000008_img_1073,1079125,2048,1536,130617,images/run_000008/shard_0011/run_000008_img_1073.jpg,images/train/run_000008_img_1073.jpg
train,1074,run_000008_img_1074,1080128,2048,1536,130788,images/run_000008/shard_0011/run_000008_img_1074.jpg,images/train/run_000008_img_1074.jpg
train,1075,run_000008_img_1075,1081588,2048,1536,130927,images/run_000008/shard_0011/run_000008_img_1075.jpg,images/train/run_000008_img_1075.jpg
train,1076,run_000008_img_1076,1082487,2048,1536,131435,images/run_000008/shard_0011/run_000008_img_1076.jpg,images/train/run_000008_img_1076.jpg
train,1077,run_000008_img_1077,1083386,2048,1536,131565,images/run_000008/shard_0011/run_000008_img_1077.jpg,images/train/run_000008_img_1077.jpg
train,1078,run_000008_img_1078,1084286,2048,1536,131784,images/run_000008/shard_0011/run_000008_img_1078.jpg,images/train/run_000008_img_1078.jpg
train,1079,run_000008_img_1079,1085185,2048,1536,131927,images/run_000008/shard_0011/run_000008_img_1079.jpg,images/train/run_000008_img_1079.jpg
train,1080,run_000008_img_1080,1086174,2048,1536,132107,images/run_000008/shard_0011/run_000008_img_1080.jpg,images/train/run_000008_img_1080.jpg
train,1081,run_000008_img_1081,1087163,2048,1536,131961,images/run_000008/shard_0011/run_000008_img_1081.jpg,images/train/run_000008_img_1081.jpg
train,1082,run_000008_img_1082,1088153,2048,1536,131290,images/run_000008/shard_0011/run_000008_img_1082.jpg,images/train/run_000008_img_1082.jpg
train,1083,run_000008_img_1083,1089129,2048,1536,130818,images/run_000008/shard_0011/run_000008_img_1083.jpg,images/train/run_000008_img_1083.jpg
train,1084,run_000008_img_1084,1090129,2048,1536,130189,images/run_000008/shard_0011/run_000008_img_1084.jpg,images/train/run_000008_img_1084.jpg
train,1085,run_000008_img_1085,1091129,2048,1536,129884,images/run_000008/shard_0011/run_000008_img_1085.jpg,images/train/run_000008_img_1085.jpg
train,1086,run_000008_img_1086,1092125,2048,1536,129694,images/run_000008/shard_0011/run_000008_img_1086.jpg,images/train/run_000008_img_1086.jpg
train,1087,run_000008_img_1087,1093125,2048,1536,129658,images/run_000008/shard_0011/run_000008_img_1087.jpg,images/train/run_000008_img_1087.jpg
train,1088,run_000008_img_1088,1094125,2048,1536,129671,images/run_000008/shard_0011/run_000008_img_1088.jpg,images/train/run_000008_img_1088.jpg
train,1089,run_000008_img_1089,1095128,2048,1536,129674,images/run_000008/shard_0011/run_000008_img_1089.jpg,images/train/run_000008_img_1089.jpg
train,1090,run_000008_img_1090,1096156,2048,1536,129722,images/run_000008/shard_0011/run_000008_img_1090.jpg,images/train/run_000008_img_1090.jpg
train,1091,run_000008_img_1091,1097145,2048,1536,129830,images/run_000008/shard_0011/run_000008_img_1091.jpg,images/train/run_000008_img_1091.jpg
train,1092,run_000008_img_1092,1098135,2048,1536,129807,images/run_000008/shard_0011/run_000008_img_1092.jpg,images/train/run_000008_img_1092.jpg
train,1093,run_000008_img_1093,1099126,2048,1536,129818,images/run_000008/shard_0011/run_000008_img_1093.jpg,images/train/run_000008_img_1093.jpg
train,1094,run_000008_img_1094,1100127,2048,1536,130136,images/run_000008/shard_0011/run_000008_img_1094.jpg,images/train/run_000008_img_1094.jpg
train,1095,run_000008_img_1095,1101128,2048,1536,130269,images/run_000008/shard_0011/run_000008_img_1095.jpg,images/train/run_000008_img_1095.jpg
train,1096,run_000008_img_1096,1102182,2048,1536,130821,images/run_000008/shard_0011/run_000008_img_1096.jpg,images/train/run_000008_img_1096.jpg
train,1097,run_000008_img_1097,1103171,2048,1536,131223,images/run_000008/shard_0011/run_000008_img_1097.jpg,images/train/run_000008_img_1097.jpg
train,1098,run_000008_img_1098,1104160,2048,1536,131898,images/run_000008/shard_0011/run_000008_img_1098.jpg,images/train/run_000008_img_1098.jpg
train,1099,run_000008_img_1099,1105689,2048,1536,132120,images/run_000008/shard_0011/run_000008_img_1099.jpg,images/train/run_000008_img_1099.jpg
train,1100,run_000008_img_1100,1106678,2048,1536,132262,images/run_000008/shard_0011/run_000008_img_1100.jpg,images/train/run_000008_img_1100.jpg
train,1101,run_000008_img_1101,1108266,2048,1536,132451,images/run_000008/shard_0012/run_000008_img_1101.jpg,images/train/run_000008_img_1101.jpg
train,1102,run_000008_img_1102,1109266,2048,1536,132745,images/run_000008/shard_0012/run_000008_img_1102.jpg,images/train/run_000008_img_1102.jpg
train,1103,run_000008_img_1103,1110266,2048,1536,132792,images/run_000008/shard_0012/run_000008_img_1103.jpg,images/train/run_000008_img_1103.jpg
train,1104,run_000008_img_1104,1111266,2048,1536,132691,images/run_000008/shard_0012/run_000008_img_1104.jpg,images/train/run_000008_img_1104.jpg
train,1105,run_000008_img_1105,1112269,2048,1536,132643,images/run_000008/shard_0012/run_000008_img_1105.jpg,images/train/run_000008_img_1105.jpg
train,1106,run_000008_img_1106,1113268,2048,1536,132771,images/run_000008/shard_0012/run_000008_img_1106.jpg,images/train/run_000008_img_1106.jpg
train,1107,run_000008_img_1107,1114269,2048,1536,132764,images/run_000008/shard_0012/run_000008_img_1107.jpg,images/train/run_000008_img_1107.jpg
train,1108,run_000008_img_1108,1115265,2048,1536,132937,images/run_000008/shard_0012/run_000008_img_1108.jpg,images/train/run_000008_img_1108.jpg
train,1109,run_000008_img_1109,1116266,2048,1536,132993,images/run_000008/shard_0012/run_000008_img_1109.jpg,images/train/run_000008_img_1109.jpg
train,1110,run_000008_img_1110,1117265,2048,1536,133047,images/run_000008/shard_0012/run_000008_img_1110.jpg,images/train/run_000008_img_1110.jpg
train,1111,run_000008_img_1111,1118549,2048,1536,132701,images/run_000008/shard_0012/run_000008_img_1111.jpg,images/train/run_000008_img_1111.jpg
train,1112,run_000008_img_1112,1119268,2048,1536,132653,images/run_000008/shard_0012/run_000008_img_1112.jpg,images/train/run_000008_img_1112.jpg
train,1113,run_000008_img_1113,1120265,2048,1536,132378,images/run_000008/shard_0012/run_000008_img_1113.jpg,images/train/run_000008_img_1113.jpg
train,1114,run_000008_img_1114,1121268,2048,1536,132348,images/run_000008/shard_0012/run_000008_img_1114.jpg,images/train/run_000008_img_1114.jpg
train,1115,run_000008_img_1115,1122268,2048,1536,132013,images/run_000008/shard_0012/run_000008_img_1115.jpg,images/train/run_000008_img_1115.jpg
train,1116,run_000008_img_1116,1123267,2048,1536,131653,images/run_000008/shard_0012/run_000008_img_1116.jpg,images/train/run_000008_img_1116.jpg
train,1117,run_000008_img_1117,1124268,2048,1536,131291,images/run_000008/shard_0012/run_000008_img_1117.jpg,images/train/run_000008_img_1117.jpg
train,1118,run_000008_img_1118,1125266,2048,1536,130833,images/run_000008/shard_0012/run_000008_img_1118.jpg,images/train/run_000008_img_1118.jpg
train,1119,run_000008_img_1119,1126267,2048,1536,130236,images/run_000008/shard_0012/run_000008_img_1119.jpg,images/train/run_000008_img_1119.jpg
train,1120,run_000008_img_1120,1127266,2048,1536,129634,images/run_000008/shard_0012/run_000008_img_1120.jpg,images/train/run_000008_img_1120.jpg
train,1121,run_000008_img_1121,1128266,2048,1536,129200,images/run_000008/shard_0012/run_000008_img_1121.jpg,images/train/run_000008_img_1121.jpg
train,1122,run_000008_img_1122,1129267,2048,1536,128876,images/run_000008/shard_0012/run_000008_img_1122.jpg,images/train/run_000008_img_1122.jpg
train,1123,run_000008_img_1123,1130269,2048,1536,128650,images/run_000008/shard_0012/run_000008_img_1123.jpg,images/train/run_000008_img_1123.jpg
train,1124,run_000008_img_1124,1131267,2048,1536,128563,images/run_000008/shard_0012/run_000008_img_1124.jpg,images/train/run_000008_img_1124.jpg
train,1125,run_000008_img_1125,1132266,2048,1536,129911,images/run_000008/shard_0012/run_000008_img_1125.jpg,images/train/run_000008_img_1125.jpg
train,1126,run_000008_img_1126,1133268,2048,1536,129951,images/run_000008/shard_0012/run_000008_img_1126.jpg,images/train/run_000008_img_1126.jpg
train,1127,run_000008_img_1127,1134352,2048,1536,129761,images/run_000008/shard_0012/run_000008_img_1127.jpg,images/train/run_000008_img_1127.jpg
train,1128,run_000008_img_1128,1135265,2048,1536,129758,images/run_000008/shard_0012/run_000008_img_1128.jpg,images/train/run_000008_img_1128.jpg
train,1129,run_000008_img_1129,1136266,2048,1536,129661,images/run_000008/shard_0012/run_000008_img_1129.jpg,images/train/run_000008_img_1129.jpg
train,1130,run_000008_img_1130,1137524,2048,1536,129254,images/run_000008/shard_0012/run_000008_img_1130.jpg,images/train/run_000008_img_1130.jpg
train,1131,run_000008_img_1131,1138270,2048,1536,129022,images/run_000008/shard_0012/run_000008_img_1131.jpg,images/train/run_000008_img_1131.jpg
train,1132,run_000008_img_1132,1139268,2048,1536,128986,images/run_000008/shard_0012/run_000008_img_1132.jpg,images/train/run_000008_img_1132.jpg
train,1133,run_000008_img_1133,1140266,2048,1536,128764,images/run_000008/shard_0012/run_000008_img_1133.jpg,images/train/run_000008_img_1133.jpg
train,1134,run_000008_img_1134,1141266,2048,1536,128523,images/run_000008/shard_0012/run_000008_img_1134.jpg,images/train/run_000008_img_1134.jpg
train,1135,run_000008_img_1135,1142269,2048,1536,128593,images/run_000008/shard_0012/run_000008_img_1135.jpg,images/train/run_000008_img_1135.jpg
train,1136,run_000008_img_1136,1143266,2048,1536,128837,images/run_000008/shard_0012/run_000008_img_1136.jpg,images/train/run_000008_img_1136.jpg
train,1137,run_000008_img_1137,1144267,2048,1536,129331,images/run_000008/shard_0012/run_000008_img_1137.jpg,images/train/run_000008_img_1137.jpg
train,1138,run_000008_img_1138,1145268,2048,1536,129837,images/run_000008/shard_0012/run_000008_img_1138.jpg,images/train/run_000008_img_1138.jpg
train,1139,run_000008_img_1139,1146267,2048,1536,131200,images/run_000008/shard_0012/run_000008_img_1139.jpg,images/train/run_000008_img_1139.jpg
train,1140,run_000008_img_1140,1147266,2048,1536,134144,images/run_000008/shard_0012/run_000008_img_1140.jpg,images/train/run_000008_img_1140.jpg
train,1141,run_000008_img_1141,1148266,2048,1536,131842,images/run_000008/shard_0012/run_000008_img_1141.jpg,images/train/run_000008_img_1141.jpg
train,1142,run_000008_img_1142,1149266,2048,1536,133769,images/run_000008/shard_0012/run_000008_img_1142.jpg,images/train/run_000008_img_1142.jpg
train,1143,run_000008_img_1143,1150267,2048,1536,137031,images/run_000008/shard_0012/run_000008_img_1143.jpg,images/train/run_000008_img_1143.jpg
train,1144,run_000008_img_1144,1151269,2048,1536,132188,images/run_000008/shard_0012/run_000008_img_1144.jpg,images/train/run_000008_img_1144.jpg
train,1145,run_000008_img_1145,1152268,2048,1536,131521,images/run_000008/shard_0012/run_000008_img_1145.jpg,images/train/run_000008_img_1145.jpg
train,1146,run_000008_img_1146,1153266,2048,1536,133765,images/run_000008/shard_0012/run_000008_img_1146.jpg,images/train/run_000008_img_1146.jpg
train,1147,run_000008_img_1147,1154266,2048,1536,135549,images/run_000008/shard_0012/run_000008_img_1147.jpg,images/train/run_000008_img_1147.jpg
train,1148,run_000008_img_1148,1155267,2048,1536,134829,images/run_000008/shard_0012/run_000008_img_1148.jpg,images/train/run_000008_img_1148.jpg
train,1149,run_000008_img_1149,1156267,2048,1536,132929,images/run_000008/shard_0012/run_000008_img_1149.jpg,images/train/run_000008_img_1149.jpg
train,1150,run_000008_img_1150,1157266,2048,1536,130391,images/run_000008/shard_0012/run_000008_img_1150.jpg,images/train/run_000008_img_1150.jpg
train,1151,run_000008_img_1151,1158269,2048,1536,130953,images/run_000008/shard_0012/run_000008_img_1151.jpg,images/train/run_000008_img_1151.jpg
train,1152,run_000008_img_1152,1159266,2048,1536,130156,images/run_000008/shard_0012/run_000008_img_1152.jpg,images/train/run_000008_img_1152.jpg
train,1153,run_000008_img_1153,1160269,2048,1536,130256,images/run_000008/shard_0012/run_000008_img_1153.jpg,images/train/run_000008_img_1153.jpg
train,1154,run_000008_img_1154,1161268,2048,1536,129293,images/run_000008/shard_0012/run_000008_img_1154.jpg,images/train/run_000008_img_1154.jpg
train,1155,run_000008_img_1155,1162270,2048,1536,130154,images/run_000008/shard_0012/run_000008_img_1155.jpg,images/train/run_000008_img_1155.jpg
train,1156,run_000008_img_1156,1163268,2048,1536,129633,images/run_000008/shard_0012/run_000008_img_1156.jpg,images/train/run_000008_img_1156.jpg
train,1157,run_000008_img_1157,1164593,2048,1536,128861,images/run_000008/shard_0012/run_000008_img_1157.jpg,images/train/run_000008_img_1157.jpg
train,1158,run_000008_img_1158,1165402,2048,1536,128768,images/run_000008/shard_0012/run_000008_img_1158.jpg,images/train/run_000008_img_1158.jpg
train,1159,run_000008_img_1159,1166267,2048,1536,130209,images/run_000008/shard_0012/run_000008_img_1159.jpg,images/train/run_000008_img_1159.jpg
train,1160,run_000008_img_1160,1167269,2048,1536,130157,images/run_000008/shard_0012/run_000008_img_1160.jpg,images/train/run_000008_img_1160.jpg
train,1161,run_000008_img_1161,1168267,2048,1536,129929,images/run_000008/shard_0012/run_000008_img_1161.jpg,images/train/run_000008_img_1161.jpg
train,1162,run_000008_img_1162,1169270,2048,1536,130155,images/run_000008/shard_0012/run_000008_img_1162.jpg,images/train/run_000008_img_1162.jpg
train,1163,run_000008_img_1163,1170269,2048,1536,130187,images/run_000008/shard_0012/run_000008_img_1163.jpg,images/train/run_000008_img_1163.jpg
train,1164,run_000008_img_1164,1171267,2048,1536,130289,images/run_000008/shard_0012/run_000008_img_1164.jpg,images/train/run_000008_img_1164.jpg
train,1165,run_000008_img_1165,1172266,2048,1536,130287,images/run_000008/shard_0012/run_000008_img_1165.jpg,images/train/run_000008_img_1165.jpg
train,1166,run_000008_img_1166,1173267,2048,1536,130246,images/run_000008/shard_0012/run_000008_img_1166.jpg,images/train/run_000008_img_1166.jpg
train,1167,run_000008_img_1167,1174267,2048,1536,130250,images/run_000008/shard_0012/run_000008_img_1167.jpg,images/train/run_000008_img_1167.jpg
train,1168,run_000008_img_1168,1175267,2048,1536,130264,images/run_000008/shard_0012/run_000008_img_1168.jpg,images/train/run_000008_img_1168.jpg
train,1169,run_000008_img_1169,1176267,2048,1536,130278,images/run_000008/shard_0012/run_000008_img_1169.jpg,images/train/run_000008_img_1169.jpg
train,1170,run_000008_img_1170,1177268,2048,1536,130360,images/run_000008/shard_0012/run_000008_img_1170.jpg,images/train/run_000008_img_1170.jpg
train,1171,run_000008_img_1171,1178267,2048,1536,130132,images/run_000008/shard_0012/run_000008_img_1171.jpg,images/train/run_000008_img_1171.jpg
train,1172,run_000008_img_1172,1179269,2048,1536,129891,images/run_000008/shard_0012/run_000008_img_1172.jpg,images/train/run_000008_img_1172.jpg
train,1173,run_000008_img_1173,1180267,2048,1536,129723,images/run_000008/shard_0012/run_000008_img_1173.jpg,images/train/run_000008_img_1173.jpg
train,1174,run_000008_img_1174,1181268,2048,1536,129631,images/run_000008/shard_0012/run_000008_img_1174.jpg,images/train/run_000008_img_1174.jpg
train,1175,run_000008_img_1175,1182267,2048,1536,129365,images/run_000008/shard_0012/run_000008_img_1175.jpg,images/train/run_000008_img_1175.jpg
train,1176,run_000008_img_1176,1183267,2048,1536,129392,images/run_000008/shard_0012/run_000008_img_1176.jpg,images/train/run_000008_img_1176.jpg
train,1177,run_000008_img_1177,1184266,2048,1536,129573,images/run_000008/shard_0012/run_000008_img_1177.jpg,images/train/run_000008_img_1177.jpg
train,1178,run_000008_img_1178,1185267,2048,1536,129524,images/run_000008/shard_0012/run_000008_img_1178.jpg,images/train/run_000008_img_1178.jpg
train,1179,run_000008_img_1179,1186267,2048,1536,129531,images/run_000008/shard_0012/run_000008_img_1179.jpg,images/train/run_000008_img_1179.jpg
train,1180,run_000008_img_1180,1187266,2048,1536,129340,images/run_000008/shard_0012/run_000008_img_1180.jpg,images/train/run_000008_img_1180.jpg
train,1181,run_000008_img_1181,1188268,2048,1536,129364,images/run_000008/shard_0012/run_000008_img_1181.jpg,images/train/run_000008_img_1181.jpg
train,1182,run_000008_img_1182,1189440,2048,1536,129633,images/run_000008/shard_0012/run_000008_img_1182.jpg,images/train/run_000008_img_1182.jpg
train,1183,run_000008_img_1183,1190493,2048,1536,130635,images/run_000008/shard_0012/run_000008_img_1183.jpg,images/train/run_000008_img_1183.jpg
train,1184,run_000008_img_1184,1191502,2048,1536,130472,images/run_000008/shard_0012/run_000008_img_1184.jpg,images/train/run_000008_img_1184.jpg
train,1185,run_000008_img_1185,1192831,2048,1536,130335,images/run_000008/shard_0012/run_000008_img_1185.jpg,images/train/run_000008_img_1185.jpg
train,1186,run_000008_img_1186,1193730,2048,1536,130499,images/run_000008/shard_0012/run_000008_img_1186.jpg,images/train/run_000008_img_1186.jpg
train,1187,run_000008_img_1187,1194630,2048,1536,130379,images/run_000008/shard_0012/run_000008_img_1187.jpg,images/train/run_000008_img_1187.jpg
train,1188,run_000008_img_1188,1195529,2048,1536,130214,images/run_000008/shard_0012/run_000008_img_1188.jpg,images/train/run_000008_img_1188.jpg
train,1189,run_000008_img_1189,1196428,2048,1536,130208,images/run_000008/shard_0012/run_000008_img_1189.jpg,images/train/run_000008_img_1189.jpg
train,1190,run_000008_img_1190,1197327,2048,1536,129946,images/run_000008/shard_0012/run_000008_img_1190.jpg,images/train/run_000008_img_1190.jpg
train,1191,run_000008_img_1191,1198317,2048,1536,129802,images/run_000008/shard_0012/run_000008_img_1191.jpg,images/train/run_000008_img_1191.jpg
train,1192,run_000008_img_1192,1199268,2048,1536,129763,images/run_000008/shard_0012/run_000008_img_1192.jpg,images/train/run_000008_img_1192.jpg
train,1193,run_000008_img_1193,1200265,2048,1536,129440,images/run_000008/shard_0012/run_000008_img_1193.jpg,images/train/run_000008_img_1193.jpg
train,1194,run_000008_img_1194,1201269,2048,1536,129440,images/run_000008/shard_0012/run_000008_img_1194.jpg,images/train/run_000008_img_1194.jpg
train,1195,run_000008_img_1195,1202267,2048,1536,130639,images/run_000008/shard_0012/run_000008_img_1195.jpg,images/train/run_000008_img_1195.jpg
train,1196,run_000008_img_1196,1203269,2048,1536,130475,images/run_000008/shard_0012/run_000008_img_1196.jpg,images/train/run_000008_img_1196.jpg
train,1197,run_000008_img_1197,1204267,2048,1536,130402,images/run_000008/shard_0012/run_000008_img_1197.jpg,images/train/run_000008_img_1197.jpg
train,1198,run_000008_img_1198,1205267,2048,1536,130430,images/run_000008/shard_0012/run_000008_img_1198.jpg,images/train/run_000008_img_1198.jpg
train,1199,run_000008_img_1199,1206268,2048,1536,130337,images/run_000008/shard_0012/run_000008_img_1199.jpg,images/train/run_000008_img_1199.jpg
train,1200,run_000008_img_1200,1207266,2048,1536,130209,images/run_000008/shard_0012/run_000008_img_1200.jpg,images/train/run_000008_img_1200.jpg
train,1201,run_000008_img_1201,1208804,2048,1536,130162,images/run_000008/shard_0013/run_000008_img_1201.jpg,images/train/run_000008_img_1201.jpg
train,1202,run_000008_img_1202,1209738,2048,1536,129979,images/run_000008/shard_0013/run_000008_img_1202.jpg,images/train/run_000008_img_1202.jpg
train,1203,run_000008_img_1203,1210367,2048,1536,129851,images/run_000008/shard_0013/run_000008_img_1203.jpg,images/train/run_000008_img_1203.jpg
train,1204,run_000008_img_1204,1211265,2048,1536,129826,images/run_000008/shard_0013/run_000008_img_1204.jpg,images/train/run_000008_img_1204.jpg
train,1205,run_000008_img_1205,1212268,2048,1536,129741,images/run_000008/shard_0013/run_000008_img_1205.jpg,images/train/run_000008_img_1205.jpg
train,1206,run_000008_img_1206,1213267,2048,1536,129822,images/run_000008/shard_0013/run_000008_img_1206.jpg,images/train/run_000008_img_1206.jpg
train,1207,run_000008_img_1207,1214367,2048,1536,129835,images/run_000008/shard_0013/run_000008_img_1207.jpg,images/train/run_000008_img_1207.jpg
train,1208,run_000008_img_1208,1215267,2048,1536,129873,images/run_000008/shard_0013/run_000008_img_1208.jpg,images/train/run_000008_img_1208.jpg
train,1209,run_000008_img_1209,1216270,2048,1536,130082,images/run_000008/shard_0013/run_000008_img_1209.jpg,images/train/run_000008_img_1209.jpg
train,1210,run_000008_img_1210,1217269,2048,1536,130240,images/run_000008/shard_0013/run_000008_img_1210.jpg,images/train/run_000008_img_1210.jpg
train,1211,run_000008_img_1211,1218268,2048,1536,130156,images/run_000008/shard_0013/run_000008_img_1211.jpg,images/train/run_000008_img_1211.jpg
train,1212,run_000008_img_1212,1219267,2048,1536,130207,images/run_000008/shard_0013/run_000008_img_1212.jpg,images/train/run_000008_img_1212.jpg
train,1213,run_000008_img_1213,1220270,2048,1536,130159,images/run_000008/shard_0013/run_000008_img_1213.jpg,images/train/run_000008_img_1213.jpg
train,1214,run_000008_img_1214,1221267,2048,1536,130101,images/run_000008/shard_0013/run_000008_img_1214.jpg,images/train/run_000008_img_1214.jpg
train,1215,run_000008_img_1215,1222265,2048,1536,129837,images/run_000008/shard_0013/run_000008_img_1215.jpg,images/train/run_000008_img_1215.jpg
train,1216,run_000008_img_1216,1223265,2048,1536,129884,images/run_000008/shard_0013/run_000008_img_1216.jpg,images/train/run_000008_img_1216.jpg
train,1217,run_000008_img_1217,1224266,2048,1536,131116,images/run_000008/shard_0013/run_000008_img_1217.jpg,images/train/run_000008_img_1217.jpg
train,1218,run_000008_img_1218,1225268,2048,1536,131138,images/run_000008/shard_0013/run_000008_img_1218.jpg,images/train/run_000008_img_1218.jpg
train,1219,run_000008_img_1219,1226266,2048,1536,131139,images/run_000008/shard_0013/run_000008_img_1219.jpg,images/train/run_000008_img_1219.jpg
train,1220,run_000008_img_1220,1227268,2048,1536,131260,images/run_000008/shard_0013/run_000008_img_1220.jpg,images/train/run_000008_img_1220.jpg
train,1221,run_000008_img_1221,1228268,2048,1536,131212,images/run_000008/shard_0013/run_000008_img_1221.jpg,images/train/run_000008_img_1221.jpg
train,1222,run_000008_img_1222,1229267,2048,1536,131536,images/run_000008/shard_0013/run_000008_img_1222.jpg,images/train/run_000008_img_1222.jpg
train,1223,run_000008_img_1223,1230422,2048,1536,132415,images/run_000008/shard_0013/run_000008_img_1223.jpg,images/train/run_000008_img_1223.jpg
train,1224,run_000008_img_1224,1231265,2048,1536,132642,images/run_000008/shard_0013/run_000008_img_1224.jpg,images/train/run_000008_img_1224.jpg
train,1225,run_000008_img_1225,1232265,2048,1536,132480,images/run_000008/shard_0013/run_000008_img_1225.jpg,images/train/run_000008_img_1225.jpg
train,1226,run_000008_img_1226,1233268,2048,1536,131637,images/run_000008/shard_0013/run_000008_img_1226.jpg,images/train/run_000008_img_1226.jpg
train,1227,run_000008_img_1227,1234266,2048,1536,131015,images/run_000008/shard_0013/run_000008_img_1227.jpg,images/train/run_000008_img_1227.jpg
train,1228,run_000008_img_1228,1235266,2048,1536,130356,images/run_000008/shard_0013/run_000008_img_1228.jpg,images/train/run_000008_img_1228.jpg
train,1229,run_000008_img_1229,1236266,2048,1536,129880,images/run_000008/shard_0013/run_000008_img_1229.jpg,images/train/run_000008_img_1229.jpg
train,1230,run_000008_img_1230,1237269,2048,1536,130765,images/run_000008/shard_0013/run_000008_img_1230.jpg,images/train/run_000008_img_1230.jpg
train,1231,run_000008_img_1231,1238267,2048,1536,130222,images/run_000008/shard_0013/run_000008_img_1231.jpg,images/train/run_000008_img_1231.jpg
